fips_num	id	fips_str	geography
28027	28027	28027	"Coahoma County, MS"
28029	28029	28029	"Copiah County, MS"
28031	28031	28031	"Covington County, MS"
28033	28033	28033	"DeSoto County, MS"
28035	28035	28035	"Forrest County, MS"
28037	28037	28037	"Franklin County, MS"
28039	28039	28039	"George County, MS"
28041	28041	28041	"Greene County, MS"
28043	28043	28043	"Grenada County, MS"
28045	28045	28045	"Hancock County, MS"
28047	28047	28047	"Harrison County, MS"
28049	28049	28049	"Hinds County, MS"
28051	28051	28051	"Holmes County, MS"
28053	28053	28053	"Humphreys County, MS"
28055	28055	28055	"Issaquena County, MS"
28057	28057	28057	"Itawamba County, MS"
28059	28059	28059	"Jackson County, MS"
28061	28061	28061	"Jasper County, MS"
28063	28063	28063	"Jefferson County, MS"
28065	28065	28065	"Jefferson Davis County, MS"
28067	28067	28067	"Jones County, MS"
28069	28069	28069	"Kemper County, MS"
28071	28071	28071	"Lafayette County, MS"
28073	28073	28073	"Lamar County, MS"
28075	28075	28075	"Lauderdale County, MS"
28077	28077	28077	"Lawrence County, MS"
28079	28079	28079	"Leake County, MS"
28081	28081	28081	"Lee County, MS"
28083	28083	28083	"Leflore County, MS"
28085	28085	28085	"Lincoln County, MS"
28087	28087	28087	"Lowndes County, MS"
28089	28089	28089	"Madison County, MS"
28091	28091	28091	"Marion County, MS"
28093	28093	28093	"Marshall County, MS"
28095	28095	28095	"Monroe County, MS"
28097	28097	28097	"Montgomery County, MS"
28099	28099	28099	"Neshoba County, MS"
28101	28101	28101	"Newton County, MS"
28103	28103	28103	"Noxubee County, MS"
28105	28105	28105	"Oktibbeha County, MS"
28107	28107	28107	"Panola County, MS"
28109	28109	28109	"Pearl River County, MS"
28111	28111	28111	"Perry County, MS"
28113	28113	28113	"Pike County, MS"
28115	28115	28115	"Pontotoc County, MS"
28117	28117	28117	"Prentiss County, MS"
28119	28119	28119	"Quitman County, MS"
28121	28121	28121	"Rankin County, MS"
28123	28123	28123	"Scott County, MS"
28125	28125	28125	"Sharkey County, MS"
28127	28127	28127	"Simpson County, MS"
28129	28129	28129	"Smith County, MS"
28131	28131	28131	"Stone County, MS"
28133	28133	28133	"Sunflower County, MS"
28135	28135	28135	"Tallahatchie County, MS"
28137	28137	28137	"Tate County, MS"
28139	28139	28139	"Tippah County, MS"
28141	28141	28141	"Tishomingo County, MS"
28143	28143	28143	"Tunica County, MS"
28145	28145	28145	"Union County, MS"
28147	28147	28147	"Walthall County, MS"
28149	28149	28149	"Warren County, MS"
28151	28151	28151	"Washington County, MS"
28153	28153	28153	"Wayne County, MS"
28155	28155	28155	"Webster County, MS"
28157	28157	28157	"Wilkinson County, MS"
28159	28159	28159	"Winston County, MS"
28161	28161	28161	"Yalobusha County, MS"
28163	28163	28163	"Yazoo County, MS"
29001	29001	29001	"Adair County, MO"
29003	29003	29003	"Andrew County, MO"
29005	29005	29005	"Atchison County, MO"
29007	29007	29007	"Audrain County, MO"
29009	29009	29009	"Barry County, MO"
29011	29011	29011	"Barton County, MO"
29013	29013	29013	"Bates County, MO"
29015	29015	29015	"Benton County, MO"
29017	29017	29017	"Bollinger County, MO"
29019	29019	29019	"Boone County, MO"
29021	29021	29021	"Buchanan County, MO"
29023	29023	29023	"Butler County, MO"
29025	29025	29025	"Caldwell County, MO"
29027	29027	29027	"Callaway County, MO"
29029	29029	29029	"Camden County, MO"
29031	29031	29031	"Cape Girardeau County, MO"
29033	29033	29033	"Carroll County, MO"
29035	29035	29035	"Carter County, MO"
29037	29037	29037	"Cass County, MO"
29039	29039	29039	"Cedar County, MO"
29041	29041	29041	"Chariton County, MO"
29043	29043	29043	"Christian County, MO"
29045	29045	29045	"Clark County, MO"
29047	29047	29047	"Clay County, MO"
29049	29049	29049	"Clinton County, MO"
29051	29051	29051	"Cole County, MO"
29053	29053	29053	"Cooper County, MO"
29055	29055	29055	"Crawford County, MO"
29057	29057	29057	"Dade County, MO"
29059	29059	29059	"Dallas County, MO"
29061	29061	29061	"Daviess County, MO"
29063	29063	29063	"DeKalb County, MO"
29065	29065	29065	"Dent County, MO"
29067	29067	29067	"Douglas County, MO"
29069	29069	29069	"Dunklin County, MO"
29071	29071	29071	"Franklin County, MO"
29073	29073	29073	"Gasconade County, MO"
29075	29075	29075	"Gentry County, MO"
29077	29077	29077	"Greene County, MO"
29079	29079	29079	"Grundy County, MO"
29081	29081	29081	"Harrison County, MO"
29083	29083	29083	"Henry County, MO"
29085	29085	29085	"Hickory County, MO"
29087	29087	29087	"Holt County, MO"
29089	29089	29089	"Howard County, MO"
29091	29091	29091	"Howell County, MO"
29093	29093	29093	"Iron County, MO"
29095	29095	29095	"Jackson County, MO"
29097	29097	29097	"Jasper County, MO"
29099	29099	29099	"Jefferson County, MO"
29101	29101	29101	"Johnson County, MO"
29103	29103	29103	"Knox County, MO"
29105	29105	29105	"Laclede County, MO"
29107	29107	29107	"Lafayette County, MO"
29109	29109	29109	"Lawrence County, MO"
29111	29111	29111	"Lewis County, MO"
29113	29113	29113	"Lincoln County, MO"
29115	29115	29115	"Linn County, MO"
29117	29117	29117	"Livingston County, MO"
29119	29119	29119	"McDonald County, MO"
29121	29121	29121	"Macon County, MO"
29123	29123	29123	"Madison County, MO"
29125	29125	29125	"Maries County, MO"
29127	29127	29127	"Marion County, MO"
29129	29129	29129	"Mercer County, MO"
29131	29131	29131	"Miller County, MO"
29133	29133	29133	"Mississippi County, MO"
29135	29135	29135	"Moniteau County, MO"
29137	29137	29137	"Monroe County, MO"
29139	29139	29139	"Montgomery County, MO"
29141	29141	29141	"Morgan County, MO"
29143	29143	29143	"New Madrid County, MO"
29145	29145	29145	"Newton County, MO"
29147	29147	29147	"Nodaway County, MO"
29149	29149	29149	"Oregon County, MO"
29151	29151	29151	"Osage County, MO"
29153	29153	29153	"Ozark County, MO"
29155	29155	29155	"Pemiscot County, MO"
29157	29157	29157	"Perry County, MO"
29159	29159	29159	"Pettis County, MO"
29161	29161	29161	"Phelps County, MO"
29163	29163	29163	"Pike County, MO"
29165	29165	29165	"Platte County, MO"
29167	29167	29167	"Polk County, MO"
29169	29169	29169	"Pulaski County, MO"
29171	29171	29171	"Putnam County, MO"
29173	29173	29173	"Ralls County, MO"
29175	29175	29175	"Randolph County, MO"
29177	29177	29177	"Ray County, MO"
29179	29179	29179	"Reynolds County, MO"
29181	29181	29181	"Ripley County, MO"
29183	29183	29183	"St. Charles County, MO"
29185	29185	29185	"St. Clair County, MO"
29186	29186	29186	"Ste. Genevieve County, MO"
29187	29187	29187	"St. Francois County, MO"
29189	29189	29189	"St. Louis County, MO"
29195	29195	29195	"Saline County, MO"
29197	29197	29197	"Schuyler County, MO"
29199	29199	29199	"Scotland County, MO"
29201	29201	29201	"Scott County, MO"
29203	29203	29203	"Shannon County, MO"
29205	29205	29205	"Shelby County, MO"
29207	29207	29207	"Stoddard County, MO"
29209	29209	29209	"Stone County, MO"
29211	29211	29211	"Sullivan County, MO"
29213	29213	29213	"Taney County, MO"
29215	29215	29215	"Texas County, MO"
29217	29217	29217	"Vernon County, MO"
29219	29219	29219	"Warren County, MO"
29221	29221	29221	"Washington County, MO"
29223	29223	29223	"Wayne County, MO"
29225	29225	29225	"Webster County, MO"
29227	29227	29227	"Worth County, MO"
29229	29229	29229	"Wright County, MO"
29510	29510	29510	"St. Louis City, MO"
30001	30001	30001	"Beaverhead County, MT"
30003	30003	30003	"Big Horn County, MT"
30005	30005	30005	"Blaine County, MT"
30007	30007	30007	"Broadwater County, MT"
30009	30009	30009	"Carbon County, MT"
30011	30011	30011	"Carter County, MT"
30013	30013	30013	"Cascade County, MT"
30015	30015	30015	"Chouteau County, MT"
30017	30017	30017	"Custer County, MT"
30019	30019	30019	"Daniels County, MT"
30021	30021	30021	"Dawson County, MT"
30023	30023	30023	"Anaconda-Deer Lodge County, MT"
30025	30025	30025	"Fallon County, MT"
30027	30027	30027	"Fergus County, MT"
30029	30029	30029	"Flathead County, MT"
30031	30031	30031	"Gallatin County, MT"
30033	30033	30033	"Garfield County, MT"
30035	30035	30035	"Glacier County, MT"
30037	30037	30037	"Golden Valley County, MT"
30039	30039	30039	"Granite County, MT"
30041	30041	30041	"Hill County, MT"
30043	30043	30043	"Jefferson County, MT"
30045	30045	30045	"Judith Basin County, MT"
30047	30047	30047	"Lake County, MT"
30049	30049	30049	"Lewis And Clark County, MT"
30051	30051	30051	"Liberty County, MT"
30053	30053	30053	"Lincoln County, MT"
30055	30055	30055	"McCone County, MT"
30057	30057	30057	"Madison County, MT"
30059	30059	30059	"Meagher County, MT"
30061	30061	30061	"Mineral County, MT"
30063	30063	30063	"Missoula County, MT"
30065	30065	30065	"Musselshell County, MT"
30067	30067	30067	"Park County, MT"
30069	30069	30069	"Petroleum County, MT"
30071	30071	30071	"Phillips County, MT"
30073	30073	30073	"Pondera County, MT"
30075	30075	30075	"Powder River County, MT"
30077	30077	30077	"Powell County, MT"
30079	30079	30079	"Prairie County, MT"
30081	30081	30081	"Ravalli County, MT"
30083	30083	30083	"Richland County, MT"
30085	30085	30085	"Roosevelt County, MT"
30087	30087	30087	"Rosebud County, MT"
30089	30089	30089	"Sanders County, MT"
30091	30091	30091	"Sheridan County, MT"
30093	30093	30093	"Butte-Silver Bow County, MT"
30095	30095	30095	"Stillwater County, MT"
30097	30097	30097	"Sweet Grass County, MT"
30099	30099	30099	"Teton County, MT"
30101	30101	30101	"Toole County, MT"
30103	30103	30103	"Treasure County, MT"
30105	30105	30105	"Valley County, MT"
30107	30107	30107	"Wheatland County, MT"
30109	30109	30109	"Wibaux County, MT"
30111	30111	30111	"Yellowstone County, MT"
31001	31001	31001	"Adams County, NE"
31003	31003	31003	"Antelope County, NE"
31005	31005	31005	"Arthur County, NE"
31007	31007	31007	"Banner County, NE"
31009	31009	31009	"Blaine County, NE"
31011	31011	31011	"Boone County, NE"
31013	31013	31013	"Box Butte County, NE"
31015	31015	31015	"Boyd County, NE"
31017	31017	31017	"Brown County, NE"
31019	31019	31019	"Buffalo County, NE"
31021	31021	31021	"Burt County, NE"
31023	31023	31023	"Butler County, NE"
31025	31025	31025	"Cass County, NE"
31027	31027	31027	"Cedar County, NE"
31029	31029	31029	"Chase County, NE"
31031	31031	31031	"Cherry County, NE"
31033	31033	31033	"Cheyenne County, NE"
31035	31035	31035	"Clay County, NE"
31037	31037	31037	"Colfax County, NE"
31039	31039	31039	"Cuming County, NE"
31041	31041	31041	"Custer County, NE"
31043	31043	31043	"Dakota County, NE"
31045	31045	31045	"Dawes County, NE"
31047	31047	31047	"Dawson County, NE"
31049	31049	31049	"Deuel County, NE"
31051	31051	31051	"Dixon County, NE"
31053	31053	31053	"Dodge County, NE"
31055	31055	31055	"Douglas County, NE"
31057	31057	31057	"Dundy County, NE"
31059	31059	31059	"Fillmore County, NE"
31061	31061	31061	"Franklin County, NE"
31063	31063	31063	"Frontier County, NE"
31065	31065	31065	"Furnas County, NE"
31067	31067	31067	"Gage County, NE"
31069	31069	31069	"Garden County, NE"
31071	31071	31071	"Garfield County, NE"
31073	31073	31073	"Gosper County, NE"
31075	31075	31075	"Grant County, NE"
31077	31077	31077	"Greeley County, NE"
31079	31079	31079	"Hall County, NE"
31081	31081	31081	"Hamilton County, NE"
31083	31083	31083	"Harlan County, NE"
31085	31085	31085	"Hayes County, NE"
31087	31087	31087	"Hitchcock County, NE"
31089	31089	31089	"Holt County, NE"
31091	31091	31091	"Hooker County, NE"
31093	31093	31093	"Howard County, NE"
31095	31095	31095	"Jefferson County, NE"
31097	31097	31097	"Johnson County, NE"
31099	31099	31099	"Kearney County, NE"
31101	31101	31101	"Keith County, NE"
31103	31103	31103	"Keya Paha County, NE"
31105	31105	31105	"Kimball County, NE"
31107	31107	31107	"Knox County, NE"
31109	31109	31109	"Lancaster County, NE"
31111	31111	31111	"Lincoln County, NE"
31113	31113	31113	"Logan County, NE"
31115	31115	31115	"Loup County, NE"
31117	31117	31117	"McPherson County, NE"
31119	31119	31119	"Madison County, NE"
31121	31121	31121	"Merrick County, NE"
31123	31123	31123	"Morrill County, NE"
31125	31125	31125	"Nance County, NE"
31127	31127	31127	"Nemaha County, NE"
31129	31129	31129	"Nuckolls County, NE"
31131	31131	31131	"Otoe County, NE"
31133	31133	31133	"Pawnee County, NE"
31135	31135	31135	"Perkins County, NE"
31137	31137	31137	"Phelps County, NE"
31139	31139	31139	"Pierce County, NE"
31141	31141	31141	"Platte County, NE"
31143	31143	31143	"Polk County, NE"
31145	31145	31145	"Red Willow County, NE"
31147	31147	31147	"Richardson County, NE"
31149	31149	31149	"Rock County, NE"
31151	31151	31151	"Saline County, NE"
31153	31153	31153	"Sarpy County, NE"
31155	31155	31155	"Saunders County, NE"
31157	31157	31157	"Scotts Bluff County, NE"
31159	31159	31159	"Seward County, NE"
31161	31161	31161	"Sheridan County, NE"
31163	31163	31163	"Sherman County, NE"
31165	31165	31165	"Sioux County, NE"
31167	31167	31167	"Stanton County, NE"
31169	31169	31169	"Thayer County, NE"
31171	31171	31171	"Thomas County, NE"
31173	31173	31173	"Thurston County, NE"
31175	31175	31175	"Valley County, NE"
31177	31177	31177	"Washington County, NE"
31179	31179	31179	"Wayne County, NE"
31181	31181	31181	"Webster County, NE"
31183	31183	31183	"Wheeler County, NE"
31185	31185	31185	"York County, NE"
32001	32001	32001	"Churchill County, NV"
32003	32003	32003	"Clark County, NV"
32005	32005	32005	"Douglas County, NV"
32007	32007	32007	"Elko County, NV"
32009	32009	32009	"Esmeralda County, NV"
32011	32011	32011	"Eureka County, NV"
32013	32013	32013	"Humboldt County, NV"
32015	32015	32015	"Lander County, NV"
32017	32017	32017	"Lincoln County, NV"
32019	32019	32019	"Lyon County, NV"
32021	32021	32021	"Mineral County, NV"
32023	32023	32023	"Nye County, NV"
32027	32027	32027	"Pershing County, NV"
32029	32029	32029	"Storey County, NV"
32031	32031	32031	"Washoe County, NV"
32033	32033	32033	"White Pine County, NV"
32510	32510	32510	"Carson City, NV"
33001	33001	33001	"Belknap County, NH"
33003	33003	33003	"Carroll County, NH"
33005	33005	33005	"Cheshire County, NH"
33007	33007	33007	"Coos County, NH"
33009	33009	33009	"Grafton County, NH"
33011	33011	33011	"Hillsborough County, NH"
33013	33013	33013	"Merrimack County, NH"
33015	33015	33015	"Rockingham County, NH"
33017	33017	33017	"Strafford County, NH"
33019	33019	33019	"Sullivan County, NH"
34001	34001	34001	"Atlantic County, NJ"
34003	34003	34003	"Bergen County, NJ"
34005	34005	34005	"Burlington County, NJ"
34007	34007	34007	"Camden County, NJ"
34009	34009	34009	"Cape May County, NJ"
34011	34011	34011	"Cumberland County, NJ"
34013	34013	34013	"Essex County, NJ"
34015	34015	34015	"Gloucester County, NJ"
34017	34017	34017	"Hudson County, NJ"
34019	34019	34019	"Hunterdon County, NJ"
34021	34021	34021	"Mercer County, NJ"
34023	34023	34023	"Middlesex County, NJ"
34025	34025	34025	"Monmouth County, NJ"
34027	34027	34027	"Morris County, NJ"
34029	34029	34029	"Ocean County, NJ"
34031	34031	34031	"Passaic County, NJ"
34033	34033	34033	"Salem County, NJ"
34035	34035	34035	"Somerset County, NJ"
34037	34037	34037	"Sussex County, NJ"
34039	34039	34039	"Union County, NJ"
34041	34041	34041	"Warren County, NJ"
35001	35001	35001	"Bernalillo County, NM"
35003	35003	35003	"Catron County, NM"
35005	35005	35005	"Chaves County, NM"
35006	35006	35006	"Cibola County, NM"
35007	35007	35007	"Colfax County, NM"
35009	35009	35009	"Curry County, NM"
35011	35011	35011	"De Baca County, NM"
35013	35013	35013	"Dona Ana County, NM"
35015	35015	35015	"Eddy County, NM"
35017	35017	35017	"Grant County, NM"
35019	35019	35019	"Guadalupe County, NM"
35021	35021	35021	"Harding County, NM"
35023	35023	35023	"Hidalgo County, NM"
35025	35025	35025	"Lea County, NM"
35027	35027	35027	"Lincoln County, NM"
35028	35028	35028	"Los Alamos County, NM"
35029	35029	35029	"Luna County, NM"
35031	35031	35031	"McKinley County, NM"
35033	35033	35033	"Mora County, NM"
35035	35035	35035	"Otero County, NM"
35037	35037	35037	"Quay County, NM"
35039	35039	35039	"Rio Arriba County, NM"
35041	35041	35041	"Roosevelt County, NM"
35043	35043	35043	"Sandoval County, NM"
35045	35045	35045	"San Juan County, NM"
35047	35047	35047	"San Miguel County, NM"
35049	35049	35049	"Santa Fe County, NM"
35051	35051	35051	"Sierra County, NM"
35053	35053	35053	"Socorro County, NM"
35055	35055	35055	"Taos County, NM"
35057	35057	35057	"Torrance County, NM"
35059	35059	35059	"Union County, NM"
35061	35061	35061	"Valencia County, NM"
36001	36001	36001	"Albany County, NY"
36003	36003	36003	"Allegany County, NY"
36007	36007	36007	"Broome County, NY"
36009	36009	36009	"Cattaraugus County, NY"
36011	36011	36011	"Cayuga County, NY"
36013	36013	36013	"Chautauqua County, NY"
36015	36015	36015	"Chemung County, NY"
36017	36017	36017	"Chenango County, NY"
36019	36019	36019	"Clinton County, NY"
36021	36021	36021	"Columbia County, NY"
36023	36023	36023	"Cortland County, NY"
36025	36025	36025	"Delaware County, NY"
36027	36027	36027	"Dutchess County, NY"
36029	36029	36029	"Erie County, NY"
36031	36031	36031	"Essex County, NY"
36033	36033	36033	"Franklin County, NY"
36035	36035	36035	"Fulton County, NY"
36037	36037	36037	"Genesee County, NY"
36039	36039	36039	"Greene County, NY"
36041	36041	36041	"Hamilton County, NY"
36043	36043	36043	"Herkimer County, NY"
36045	36045	36045	"Jefferson County, NY"
36049	36049	36049	"Lewis County, NY"
36051	36051	36051	"Livingston County, NY"
36053	36053	36053	"Madison County, NY"
36055	36055	36055	"Monroe County, NY"
36057	36057	36057	"Montgomery County, NY"
36059	36059	36059	"Nassau County, NY"
36061	36061	36061	"New York City, NY"
36063	36063	36063	"Niagara County, NY"
36065	36065	36065	"Oneida County, NY"
36067	36067	36067	"Onondaga County, NY"
36069	36069	36069	"Ontario County, NY"
36071	36071	36071	"Orange County, NY"
36073	36073	36073	"Orleans County, NY"
36075	36075	36075	"Oswego County, NY"
36077	36077	36077	"Otsego County, NY"
36079	36079	36079	"Putnam County, NY"
36083	36083	36083	"Rensselaer County, NY"
36087	36087	36087	"Rockland County, NY"
36089	36089	36089	"St. Lawrence County, NY"
36091	36091	36091	"Saratoga County, NY"
36093	36093	36093	"Schenectady County, NY"
36095	36095	36095	"Schoharie County, NY"
36097	36097	36097	"Schuyler County, NY"
36099	36099	36099	"Seneca County, NY"
36101	36101	36101	"Steuben County, NY"
36103	36103	36103	"Suffolk County, NY"
36105	36105	36105	"Sullivan County, NY"
36107	36107	36107	"Tioga County, NY"
36109	36109	36109	"Tompkins County, NY"
36111	36111	36111	"Ulster County, NY"
36113	36113	36113	"Warren County, NY"
36115	36115	36115	"Washington County, NY"
36117	36117	36117	"Wayne County, NY"
36119	36119	36119	"Westchester County, NY"
36121	36121	36121	"Wyoming County, NY"
36123	36123	36123	"Yates County, NY"
37001	37001	37001	"Alamance County, NC"
37003	37003	37003	"Alexander County, NC"
37005	37005	37005	"Alleghany County, NC"
37007	37007	37007	"Anson County, NC"
37009	37009	37009	"Ashe County, NC"
37011	37011	37011	"Avery County, NC"
37013	37013	37013	"Beaufort County, NC"
37015	37015	37015	"Bertie County, NC"
37017	37017	37017	"Bladen County, NC"
37019	37019	37019	"Brunswick County, NC"
37021	37021	37021	"Buncombe County, NC"
37023	37023	37023	"Burke County, NC"
37025	37025	37025	"Cabarrus County, NC"
37027	37027	37027	"Caldwell County, NC"
37029	37029	37029	"Camden County, NC"
37031	37031	37031	"Carteret County, NC"
37033	37033	37033	"Caswell County, NC"
37035	37035	37035	"Catawba County, NC"
37037	37037	37037	"Chatham County, NC"
37039	37039	37039	"Cherokee County, NC"
37041	37041	37041	"Chowan County, NC"
37043	37043	37043	"Clay County, NC"
37045	37045	37045	"Cleveland County, NC"
37047	37047	37047	"Columbus County, NC"
37049	37049	37049	"Craven County, NC"
37051	37051	37051	"Cumberland County, NC"
37053	37053	37053	"Currituck County, NC"
37055	37055	37055	"Dare County, NC"
37057	37057	37057	"Davidson County, NC"
37059	37059	37059	"Davie County, NC"
37061	37061	37061	"Duplin County, NC"
37063	37063	37063	"Durham County, NC"
37065	37065	37065	"Edgecombe County, NC"
37067	37067	37067	"Forsyth County, NC"
37069	37069	37069	"Franklin County, NC"
37071	37071	37071	"Gaston County, NC"
37073	37073	37073	"Gates County, NC"
37075	37075	37075	"Graham County, NC"
37077	37077	37077	"Granville County, NC"
37079	37079	37079	"Greene County, NC"
37081	37081	37081	"Guilford County, NC"
37083	37083	37083	"Halifax County, NC"
37085	37085	37085	"Harnett County, NC"
37087	37087	37087	"Haywood County, NC"
37089	37089	37089	"Henderson County, NC"
37091	37091	37091	"Hertford County, NC"
37093	37093	37093	"Hoke County, NC"
37095	37095	37095	"Hyde County, NC"
37097	37097	37097	"Iredell County, NC"
37099	37099	37099	"Jackson County, NC"
37101	37101	37101	"Johnston County, NC"
37103	37103	37103	"Jones County, NC"
37105	37105	37105	"Lee County, NC"
37107	37107	37107	"Lenoir County, NC"
37109	37109	37109	"Lincoln County, NC"
37111	37111	37111	"McDowell County, NC"
37113	37113	37113	"Macon County, NC"
37115	37115	37115	"Madison County, NC"
37117	37117	37117	"Martin County, NC"
37119	37119	37119	"Mecklenburg County, NC"
37121	37121	37121	"Mitchell County, NC"
37123	37123	37123	"Montgomery County, NC"
37125	37125	37125	"Moore County, NC"
37127	37127	37127	"Nash County, NC"
37129	37129	37129	"New Hanover County, NC"
37131	37131	37131	"Northampton County, NC"
37133	37133	37133	"Onslow County, NC"
37135	37135	37135	"Orange County, NC"
37137	37137	37137	"Pamlico County, NC"
37139	37139	37139	"Pasquotank County, NC"
37141	37141	37141	"Pender County, NC"
37143	37143	37143	"Perquimans County, NC"
37145	37145	37145	"Person County, NC"
37147	37147	37147	"Pitt County, NC"
37149	37149	37149	"Polk County, NC"
37151	37151	37151	"Randolph County, NC"
37153	37153	37153	"Richmond County, NC"
37155	37155	37155	"Robeson County, NC"
37157	37157	37157	"Rockingham County, NC"
37159	37159	37159	"Rowan County, NC"
37161	37161	37161	"Rutherford County, NC"
37163	37163	37163	"Sampson County, NC"
37165	37165	37165	"Scotland County, NC"
37167	37167	37167	"Stanly County, NC"
37169	37169	37169	"Stokes County, NC"
37171	37171	37171	"Surry County, NC"
37173	37173	37173	"Swain County, NC"
37175	37175	37175	"Transylvania County, NC"
37177	37177	37177	"Tyrrell County, NC"
37179	37179	37179	"Union County, NC"
37181	37181	37181	"Vance County, NC"
37183	37183	37183	"Wake County, NC"
37185	37185	37185	"Warren County, NC"
37187	37187	37187	"Washington County, NC"
37189	37189	37189	"Watauga County, NC"
37191	37191	37191	"Wayne County, NC"
37193	37193	37193	"Wilkes County, NC"
37195	37195	37195	"Wilson County, NC"
37197	37197	37197	"Yadkin County, NC"
37199	37199	37199	"Yancey County, NC"
38001	38001	38001	"Adams County, ND"
38003	38003	38003	"Barnes County, ND"
38005	38005	38005	"Benson County, ND"
38007	38007	38007	"Billings County, ND"
38009	38009	38009	"Bottineau County, ND"
38011	38011	38011	"Bowman County, ND"
38013	38013	38013	"Burke County, ND"
38015	38015	38015	"Burleigh County, ND"
38017	38017	38017	"Cass County, ND"
38019	38019	38019	"Cavalier County, ND"
38021	38021	38021	"Dickey County, ND"
38023	38023	38023	"Divide County, ND"
38025	38025	38025	"Dunn County, ND"
38027	38027	38027	"Eddy County, ND"
38029	38029	38029	"Emmons County, ND"
38031	38031	38031	"Foster County, ND"
38033	38033	38033	"Golden Valley County, ND"
38035	38035	38035	"Grand Forks County, ND"
38037	38037	38037	"Grant County, ND"
38039	38039	38039	"Griggs County, ND"
38041	38041	38041	"Hettinger County, ND"
38043	38043	38043	"Kidder County, ND"
38045	38045	38045	"LaMoure County, ND"
38047	38047	38047	"Logan County, ND"
38049	38049	38049	"McHenry County, ND"
38051	38051	38051	"McIntosh County, ND"
38053	38053	38053	"McKenzie County, ND"
38055	38055	38055	"McLean County, ND"
38057	38057	38057	"Mercer County, ND"
38059	38059	38059	"Morton County, ND"
38061	38061	38061	"Mountrail County, ND"
38063	38063	38063	"Nelson County, ND"
38065	38065	38065	"Oliver County, ND"
38067	38067	38067	"Pembina County, ND"
38069	38069	38069	"Pierce County, ND"
38071	38071	38071	"Ramsey County, ND"
38073	38073	38073	"Ransom County, ND"
38075	38075	38075	"Renville County, ND"
38077	38077	38077	"Richland County, ND"
38079	38079	38079	"Rolette County, ND"
38081	38081	38081	"Sargent County, ND"
38083	38083	38083	"Sheridan County, ND"
38085	38085	38085	"Sioux County, ND"
38087	38087	38087	"Slope County, ND"
38089	38089	38089	"Stark County, ND"
38091	38091	38091	"Steele County, ND"
38093	38093	38093	"Stutsman County, ND"
38095	38095	38095	"Towner County, ND"
38097	38097	38097	"Traill County, ND"
38099	38099	38099	"Walsh County, ND"
38101	38101	38101	"Ward County, ND"
38103	38103	38103	"Wells County, ND"
38105	38105	38105	"Williams County, ND"
39001	39001	39001	"Adams County, OH"
39003	39003	39003	"Allen County, OH"
39005	39005	39005	"Ashland County, OH"
39007	39007	39007	"Ashtabula County, OH"
39009	39009	39009	"Athens County, OH"
39011	39011	39011	"Auglaize County, OH"
39013	39013	39013	"Belmont County, OH"
39015	39015	39015	"Brown County, OH"
39017	39017	39017	"Butler County, OH"
39019	39019	39019	"Carroll County, OH"
39021	39021	39021	"Champaign County, OH"
39023	39023	39023	"Clark County, OH"
39025	39025	39025	"Clermont County, OH"
39027	39027	39027	"Clinton County, OH"
39029	39029	39029	"Columbiana County, OH"
39031	39031	39031	"Coshocton County, OH"
39033	39033	39033	"Crawford County, OH"
39035	39035	39035	"Cuyahoga County, OH"
39037	39037	39037	"Darke County, OH"
39039	39039	39039	"Defiance County, OH"
39041	39041	39041	"Delaware County, OH"
39043	39043	39043	"Erie County, OH"
39045	39045	39045	"Fairfield County, OH"
39047	39047	39047	"Fayette County, OH"
39049	39049	39049	"Franklin County, OH"
39051	39051	39051	"Fulton County, OH"
39053	39053	39053	"Gallia County, OH"
39055	39055	39055	"Geauga County, OH"
39057	39057	39057	"Greene County, OH"
39059	39059	39059	"Guernsey County, OH"
39061	39061	39061	"Hamilton County, OH"
39063	39063	39063	"Hancock County, OH"
39065	39065	39065	"Hardin County, OH"
39067	39067	39067	"Harrison County, OH"
39069	39069	39069	"Henry County, OH"
39071	39071	39071	"Highland County, OH"
39073	39073	39073	"Hocking County, OH"
39075	39075	39075	"Holmes County, OH"
39077	39077	39077	"Huron County, OH"
39079	39079	39079	"Jackson County, OH"
39081	39081	39081	"Jefferson County, OH"
39083	39083	39083	"Knox County, OH"
39085	39085	39085	"Lake County, OH"
39087	39087	39087	"Lawrence County, OH"
39089	39089	39089	"Licking County, OH"
39091	39091	39091	"Logan County, OH"
39093	39093	39093	"Lorain County, OH"
39095	39095	39095	"Lucas County, OH"
39097	39097	39097	"Madison County, OH"
39099	39099	39099	"Mahoning County, OH"
39101	39101	39101	"Marion County, OH"
39103	39103	39103	"Medina County, OH"
39105	39105	39105	"Meigs County, OH"
39107	39107	39107	"Mercer County, OH"
39109	39109	39109	"Miami County, OH"
39111	39111	39111	"Monroe County, OH"
39113	39113	39113	"Montgomery County, OH"
39115	39115	39115	"Morgan County, OH"
39117	39117	39117	"Morrow County, OH"
39119	39119	39119	"Muskingum County, OH"
39121	39121	39121	"Noble County, OH"
39123	39123	39123	"Ottawa County, OH"
39125	39125	39125	"Paulding County, OH"
39127	39127	39127	"Perry County, OH"
39129	39129	39129	"Pickaway County, OH"
39131	39131	39131	"Pike County, OH"
39133	39133	39133	"Portage County, OH"
39135	39135	39135	"Preble County, OH"
39137	39137	39137	"Putnam County, OH"
39139	39139	39139	"Richland County, OH"
39141	39141	39141	"Ross County, OH"
